employee_id,gender,race,level,function,location,years_experience,years_at_company,performance_rating,is_people_manager,salary,bonus,total_comp,residual,residual_pct,predicted_salary,shortfall,is_urm,demographic_group
1385,Male,Other/Multi,2,Engineering,Austin,8.7,1.4,2,0,88566,5314,93880,-0.06005577857097677,-6.005577857097677,94047.86129034207,5482.0,True,Male / URM
1386,Female,White,4,Engineering,NY,14.3,7.0,4,0,179665,28746,208412,-0.05853878940742341,-5.853878940742341,190496.30445027555,10831.0,False,Female / non-URM
1387,Male,Other/Multi,4,Sales,Remote,11.4,6.0,3,0,156944,21972,178916,0.07942565107023647,7.942565107023647,144960.80604609556,-11983.0,True,Male / URM
1388,Female,Black,6,Finance,Denver,14.2,11.1,4,0,230919,50802,281721,-0.07103858523024265,-7.103858523024265,247919.86895696897,17001.0,True,Female / URM
1389,Male,Hispanic,2,Sales,Seattle,10.4,7.9,3,0,113800,9104,122904,0.030806408973406363,3.0806408973406363,110347.68046915263,-3452.0,True,Male / URM
1390,Female,White,6,Product,SF,19.7,1.4,2,1,271930,48947,320878,-0.028494414243628086,-2.8494414243628086,279789.93640344724,7860.0,False,Female / non-URM
1391,Male,White,1,Engineering,SF,4.2,2.4,3,0,87382,4369,91751,0.017993202819434728,1.7993202819434728,85823.77868727097,-1558.0,False,Male / non-URM
1392,Male,Asian,3,Finance,Remote,11.5,8.0,4,0,126250,16413,142663,-0.0017662862195138018,-0.17662862195138018,126473.19068650532,223.0,False,Male / non-URM
1393,Female,White,2,Product,NY,11.1,2.4,3,0,116565,9325,125890,0.03389816022212955,3.3898160222129547,112679.88214793851,-3885.0,False,Female / non-URM
1394,Female,White,1,Operations,SF,8.3,6.6,3,0,78338,3917,82255,-0.012615318457026348,-1.2615318457026348,79332.51871296481,995.0,False,Female / non-URM
1395,Male,Hispanic,5,Marketing,Austin,14.1,4.3,3,1,180113,30619,210733,-0.030348233565797855,-3.0348233565797855,185662.90027171854,5550.0,True,Male / URM
1396,Female,Asian,7,Engineering,Remote,16.8,2.1,3,0,298406,68633,367039,-0.03248110928558923,-3.2481109285589227,308257.68865455635,9852.0,False,Female / non-URM
1397,Male,White,5,Engineering,SF,12.2,4.2,3,1,250339,42558,292897,0.07409808573869547,7.409808573869547,232459.9410412366,-17879.0,False,Male / non-URM
1398,Male,White,6,Product,SF,17.2,4.7,3,1,271175,54235,325410,-0.08813633620925465,-8.813633620925465,296160.2536049814,24985.0,False,Male / non-URM
1399,Male,White,5,Product,Seattle,19.2,5.6,3,1,239376,40694,280070,0.039585101712841464,3.9585101712841464,230085.37501374254,-9291.0,False,Male / non-URM
1400,Female,White,1,Operations,Denver,3.7,1.3,3,0,60476,3024,63500,-0.0028984927317665665,-0.28984927317665665,60651.54352936942,176.0,False,Female / non-URM
1401,Male,White,3,Operations,Seattle,9.0,5.1,4,0,122683,15949,138632,-0.005856267569596341,-0.5856267569596341,123403.57234708792,721.0,False,Male / non-URM
1402,Female,Black,6,Engineering,Remote,16.5,7.4,4,0,248959,54771,303730,-0.04563253105755294,-4.563253105755294,260582.8245866067,11624.0,True,Female / URM
1403,Male,Asian,1,Sales,SF,4.2,3.4,4,0,90379,6327,96705,0.0452821070672087,4.52821070672087,86377.72520638077,-4001.0,False,Male / non-URM
1404,Female,White,1,Engineering,NY,5.5,2.7,2,0,77572,2327,79899,-0.07093854484739026,-7.093854484739026,83274.72503486813,5703.0,False,Female / non-URM
1405,Female,White,6,Engineering,Seattle,14.8,6.7,3,1,294833,58967,353800,0.016886528529097333,1.6886528529097333,289896.09504202986,-4937.0,False,Female / non-URM
1406,Female,Asian,1,Operations,NY,8.2,1.4,3,0,74243,3712,77956,-0.011749430255624915,-1.1749430255624915,75120.45766998516,877.0,False,Female / non-URM
1407,Male,Black,7,Operations,Seattle,20.1,7.5,3,1,335201,77096,412298,-0.010421990198224762,-1.0421990198224762,338712.7293545657,3512.0,True,Male / URM
1408,Female,Hispanic,6,Operations,Remote,24.2,6.8,3,0,213264,42653,255917,-0.05132512254299648,-5.132512254299648,224495.56621870075,11232.0,True,Female / URM
1409,Male,White,5,Engineering,NY,12.6,7.3,4,0,251857,47853,299710,0.056396620877160686,5.639662087716069,238046.21732265115,-13811.0,False,Male / non-URM
1410,Male,Black,4,Sales,Remote,17.0,1.4,4,0,162303,25968,188271,0.08550572592155703,8.550572592155703,149001.92610133585,-13301.0,True,Male / URM
1411,Male,White,1,Sales,SF,9.0,5.5,3,0,91271,4564,95834,0.05052130111070774,5.052130111070774,86774.41341277871,-4497.0,False,Male / non-URM
1412,Male,White,3,Finance,Austin,9.5,2.5,4,0,128214,16668,144882,0.0573157254520531,5.73157254520531,121071.95247781614,-7142.0,False,Male / non-URM
1413,Male,Hispanic,6,Marketing,Seattle,17.0,12.1,3,0,269892,53978,323870,0.008820896902507869,0.8820896902507869,267521.77959662856,-2370.0,True,Male / URM
1414,Male,White,7,Finance,Austin,18.2,15.0,3,0,379412,87265,466677,0.0947451389877596,9.47451389877596,345114.9489503199,-34297.0,False,Male / non-URM
1415,Female,White,4,Engineering,SF,10.7,7.1,4,0,172354,27577,199930,-0.08382015059516945,-8.382015059516945,187423.47933095376,15069.0,False,Female / non-URM
1416,Male,White,6,Sales,Remote,18.0,10.4,3,1,249763,49953,299716,-0.04113999012841063,-4.113999012841063,260252.5376735275,10490.0,False,Male / non-URM
1417,Male,White,6,Operations,Remote,18.1,2.3,3,1,226498,45300,271797,0.03762102930784472,3.762102930784472,218135.20687412925,-8363.0,False,Male / non-URM
1418,Male,White,1,Product,Remote,1.5,0.3,2,0,70673,2120,72793,0.05768437623703271,5.768437623703271,66711.62518687424,-3961.0,False,Male / non-URM
1419,Male,Asian,5,Marketing,Remote,21.2,2.2,2,1,164363,24654,189017,-0.08020860430082877,-8.020860430082877,178089.45865668813,13726.0,False,Male / non-URM
1420,Male,White,5,Sales,SF,14.9,1.3,2,0,206786,31018,237803,0.029997701247243214,2.9997701247243214,200675.0114020673,-6111.0,False,Male / non-URM
1421,Male,White,4,Finance,Austin,13.2,12.1,3,0,162051,22687,184738,0.017782922449896432,1.7782922449896432,159194.73130638796,-2856.0,False,Male / non-URM
1422,Male,Hispanic,6,Engineering,NY,16.4,5.4,3,0,297310,59462,356772,0.03581824629391939,3.5818246293919387,286849.336847864,-10461.0,True,Male / URM
1423,Male,White,7,Finance,Remote,19.8,1.4,3,1,327963,75431,403394,0.047755202430840527,4.775520243084053,312669.14749083883,-15294.0,False,Male / non-URM
1424,Female,Hispanic,4,Sales,NY,12.1,2.6,3,0,146098,20454,166552,-0.1212072457643476,-12.12072457643476,164924.01870979584,18826.0,True,Female / URM
1425,Female,White,3,Sales,NY,10.5,5.1,3,0,128749,14162,142912,-0.06287688725417517,-6.287688725417517,137104.26020318345,8355.0,False,Female / non-URM
1426,Female,Asian,7,Sales,Denver,20.5,9.5,4,1,323389,80847,404237,-0.0620436798733941,-6.20436798733941,344088.74812396435,20700.0,False,Female / non-URM
1427,Female,White,7,Engineering,SF,22.5,15.0,2,1,428338,89951,518288,-0.0029372217936920464,-0.29372217936920464,429597.973213213,1260.0,False,Female / non-URM
1428,Female,Black,5,Finance,Remote,16.1,3.9,2,0,169930,25489,195419,-0.03877816193921291,-3.8778161939212907,176649.00646667884,6719.0,True,Female / URM
1429,Male,White,5,Finance,NY,17.3,6.6,3,1,234459,39858,274317,0.0038055986220317806,0.38055986220317806,233568.43878674184,-891.0,False,Male / non-URM
1430,Male,Hispanic,1,Finance,Denver,5.5,2.9,3,0,68902,3445,72348,0.0036046702061689473,0.36046702061689473,68654.07812021204,-248.0,True,Male / URM
1431,Male,White,3,Finance,Remote,11.1,2.1,4,0,117042,15215,132258,-0.016791951656976778,-1.6791951656976778,119023.95750235053,1982.0,False,Male / non-URM
1432,Male,Asian,2,Marketing,Denver,7.4,3.7,4,0,99559,9956,109515,0.10888063811975535,10.888063811975535,89288.24061195899,-10271.0,False,Male / non-URM
1433,Female,White,4,Sales,NY,15.5,2.6,4,0,175325,28052,203377,6.7354805109332e-05,0.0067354805109332005,175313.1914164811,-12.0,False,Female / non-URM
1434,Female,White,6,HR,SF,18.8,8.7,3,1,276050,55210,331260,0.012955604663380527,1.2955604663380527,272496.67278533225,-3553.0,False,Female / non-URM
1435,Female,White,2,Engineering,SF,7.6,6.2,3,0,121168,9693,130861,0.03447292963555881,3.4472929635558813,117062.1608155969,-4106.0,False,Female / non-URM
1436,Male,White,7,Operations,SF,20.0,13.4,4,1,414096,103524,517620,0.05521659320041117,5.521659320041117,391850.8324090335,-22245.0,False,Male / non-URM
1437,Female,White,1,Sales,Austin,5.2,1.9,1,0,64506,645,65151,-0.029596243311113213,-2.9596243311113213,66443.66767541294,1938.0,False,Female / non-URM
1438,Male,Asian,1,Marketing,NY,5.6,2.0,3,0,80110,4006,84116,0.02651023465359792,2.651023465359792,78014.16833959009,-2096.0,False,Male / non-URM
1439,Male,White,7,Product,NY,20.4,3.6,4,1,435203,108801,544003,0.07682191125827487,7.682191125827487,403021.80921533867,-32181.0,False,Male / non-URM
1440,Male,White,1,Product,NY,4.1,0.5,5,0,91899,8271,100170,0.03456508720775098,3.4565087207750977,88776.77390847346,-3122.0,False,Male / non-URM
1441,Female,White,6,Engineering,Remote,19.9,7.4,2,1,244553,44020,288573,-0.051033590367314474,-5.103359036731447,257357.3651043241,12804.0,False,Female / non-URM
1442,Female,White,6,Sales,SF,20.1,5.0,3,0,295317,59063,354381,0.05637311248908716,5.637311248908716,279129.6148167396,-16187.0,False,Female / non-URM
1443,Female,White,3,Sales,NY,15.0,8.8,2,0,131776,11860,143636,-0.06314203811371044,-6.314203811371044,140364.91251809793,8589.0,False,Female / non-URM
1444,Female,Asian,1,Engineering,Seattle,4.0,0.2,2,0,70376,2111,72488,-0.09246531801044,-9.246531801044,77193.68197354926,6818.0,False,Female / non-URM
1445,Female,White,3,Engineering,SF,12.2,3.1,3,0,145020,15952,160973,0.018256491941608388,1.8256491941608388,142396.46468249813,-2624.0,False,Female / non-URM
1446,Male,Hispanic,1,Sales,Remote,0.7,0.6,4,0,67979,4759,72738,-0.031270748928356795,-3.1270748928356795,70138.34037868328,2159.0,True,Male / URM
1447,Male,White,5,Product,SF,17.6,4.9,4,0,245102,46569,291671,0.04040912699133514,4.040912699133514,235395.08692794488,-9707.0,False,Male / non-URM
1448,Male,White,7,Operations,Denver,16.9,7.1,3,0,300648,69149,369797,0.09702335318907096,9.702335318907096,272848.52617433417,-27799.0,False,Male / non-URM
1449,Male,Hispanic,7,Engineering,Denver,18.0,3.7,4,0,300925,75231,376157,-0.05957105303284749,-5.957105303284749,319396.1293802173,18471.0,True,Male / URM
1450,Female,White,6,Sales,Remote,18.8,3.6,3,1,239769,47954,287722,-0.018906788492024873,-1.8906788492024873,244345.3878437632,4576.0,False,Female / non-URM
1451,Male,White,6,Engineering,Denver,16.4,10.4,4,1,297538,65458,362996,0.08359443128063937,8.359443128063937,273676.709283585,-23861.0,False,Male / non-URM
1452,Male,Hispanic,7,Sales,Remote,18.6,6.7,4,0,332540,83135,415675,0.023840869854204527,2.3840869854204527,324705.7162799209,-7834.0,True,Male / URM
1453,Male,Hispanic,6,Sales,Seattle,16.8,8.8,3,0,270643,54129,324772,-0.005257054545799278,-0.5257054545799278,272069.53140476753,1427.0,True,Male / URM
1454,Male,Asian,5,Marketing,Seattle,17.3,10.3,4,0,245482,46642,292124,0.11479138863736615,11.479138863736615,218859.99565853697,-26622.0,False,Male / non-URM
1455,Female,White,7,Sales,Remote,18.2,5.6,2,1,303201,63672,366874,-0.024377322982013894,-2.4377322982013894,310683.0544177076,7482.0,False,Female / non-URM
1456,Female,Asian,3,Sales,Austin,10.4,4.6,4,0,122768,15960,138728,-0.010362044770195311,-1.0362044770195311,124046.74125770117,1279.0,False,Female / non-URM
1457,Female,Other/Multi,3,Engineering,Austin,9.6,2.4,4,0,127753,16608,144361,0.00965500815639686,0.965500815639686,126525.47914064322,-1228.0,True,Female / URM
1458,Male,Hispanic,7,Sales,NY,22.5,14.6,4,1,453583,113396,566979,0.026410739187753052,2.641073918775305,441760.34739467164,-11823.0,True,Male / URM
1459,Male,White,3,Product,NY,12.6,8.9,2,0,154493,13904,168397,0.07922728401359969,7.922728401359969,142725.25719126672,-11768.0,False,Male / non-URM
1460,Female,White,3,Marketing,Seattle,5.9,2.6,3,0,112833,12412,125244,-0.05137175752111034,-5.137175752111034,118780.89850324647,5948.0,False,Female / non-URM
1461,Male,White,2,Sales,SF,10.6,1.1,3,0,116939,9355,126294,0.07910542161137002,7.910542161137002,108044.91385535369,-8894.0,False,Male / non-URM
1462,Male,White,2,Operations,Seattle,6.5,3.3,4,0,101023,10102,111125,0.03291393587503144,3.291393587503144,97752.06048889662,-3271.0,False,Male / non-URM
1463,Female,Asian,5,Sales,SF,16.1,1.9,3,0,200612,34104,234717,-0.050630062713612034,-5.063006271361203,211030.51776831844,10419.0,False,Female / non-URM
1464,Female,White,7,Engineering,Austin,18.2,8.4,4,1,363648,90912,454560,-0.018479913653141722,-1.8479913653141722,370430.6621190517,6783.0,False,Female / non-URM
1465,Male,White,1,Engineering,Remote,6.4,1.7,2,0,73359,2201,75560,0.03713242614087342,3.713242614087342,70684.95645725259,-2674.0,False,Male / non-URM
1466,Male,White,5,Engineering,Austin,21.9,9.0,3,1,246040,41827,287867,0.09562878571789746,9.562878571789746,223601.47517038658,-22439.0,False,Male / non-URM
1467,Male,White,6,Sales,Denver,18.3,1.6,2,1,234115,42141,276256,0.047034831964653634,4.703483196465363,223358.39093979332,-10757.0,False,Male / non-URM
1468,Female,White,7,Operations,SF,19.4,1.1,4,0,309835,77459,387293,-0.06031464004715659,-6.031464004715659,329097.6574129733,19263.0,False,Female / non-URM
1469,Male,White,6,Operations,SF,17.4,3.6,4,1,265567,58425,323992,-0.016158366993137108,-1.6158366993137108,269892.9853535061,4326.0,False,Male / non-URM
1470,Female,White,2,Sales,Denver,4.3,1.5,5,0,91575,10989,102564,-0.01694880866431525,-1.6948808664315251,93140.31479277194,1565.0,False,Female / non-URM
1471,Male,Hispanic,4,Engineering,Remote,16.6,3.5,4,0,149900,23984,173884,-0.058612331033778275,-5.8612331033778275,158948.57721082604,9049.0,True,Male / URM
1472,Female,White,7,HR,Remote,21.3,7.4,3,1,287298,66078,353376,-0.0479730641435161,-4.79730641435161,301416.51191215706,14119.0,False,Female / non-URM
1473,Female,White,7,Engineering,Denver,17.9,9.2,3,1,328626,75584,404210,-0.03226998777665813,-3.2269987776658127,339403.7201851698,10778.0,False,Female / non-URM
1474,Male,White,5,Product,Remote,13.0,1.2,3,0,183298,31161,214459,0.015546008428639624,1.5546008428639624,180470.48299423006,-2828.0,False,Male / non-URM
1475,Male,White,7,HR,Remote,20.5,0.5,3,1,298488,68652,367140,0.0630479907456376,6.3047990745637605,280249.9098496548,-18238.0,False,Male / non-URM
1476,Male,White,5,Product,Remote,17.8,7.6,3,1,207000,35190,242190,-0.0018252189663794383,-0.18252189663794383,207378.16533832878,378.0,False,Male / non-URM
1477,Male,White,1,Engineering,Remote,2.6,0.7,2,0,63768,1913,65681,-0.07228220734215185,-7.228220734215185,68547.96398963181,4780.0,False,Male / non-URM
1478,Non-binary,White,7,Engineering,SF,23.3,0.7,3,0,355615,81791,437406,-0.040096537389903375,-4.0096537389903375,370163.6563728408,14549.0,False,Non-binary / non-URM
1479,Male,White,2,Marketing,SF,7.8,0.4,3,0,103932,8315,112247,0.03412565589709082,3.4125655897090823,100445.08730941384,-3487.0,False,Male / non-URM
1480,Male,Asian,3,Engineering,Seattle,8.2,3.2,4,0,139783,18172,157955,0.0051245885177326755,0.5124588517732676,139068.50196109185,-714.0,False,Male / non-URM
1481,Male,White,2,Marketing,Austin,6.8,1.9,3,0,86870,6950,93819,-0.01510119668737886,-1.510119668737886,88191.79618923514,1322.0,False,Male / non-URM
1482,Female,White,6,Sales,Remote,22.4,9.5,3,1,278407,55681,334089,0.05229619341679026,5.229619341679026,264221.52956220467,-14185.0,False,Female / non-URM
1483,Male,Asian,1,Product,NY,2.0,0.8,3,0,87483,4374,91857,0.06665336547164813,6.665336547164813,81842.04616129793,-5641.0,False,Male / non-URM
1484,Female,White,5,Engineering,NY,13.7,4.6,3,0,219067,37241,256308,-0.019827360225239232,-1.9827360225239232,223453.86660028592,4387.0,False,Female / non-URM
1485,Male,White,7,Operations,Remote,22.9,10.8,3,0,310870,71500,382370,0.031517035599177845,3.1517035599177845,301225.08703921916,-9645.0,False,Male / non-URM
1486,Female,White,6,Product,NY,18.5,13.8,2,0,288001,51840,339841,-0.035816831636363844,-3.5816831636363844,298503.2390875942,10502.0,False,Female / non-URM
1487,Non-binary,White,3,Operations,Remote,8.5,1.3,3,0,99058,10896,109954,-0.02074770617125843,-2.074770617125843,101134.69511266932,2077.0,False,Non-binary / non-URM
1488,Male,White,7,Sales,NY,22.9,8.4,3,0,407277,93674,500950,0.06977818565067828,6.977818565067828,379826.7994808633,-27450.0,False,Male / non-URM
1489,Male,Other/Multi,3,Engineering,Seattle,13.0,3.3,3,0,141775,15595,157370,0.034529340854787094,3.4529340854787094,136963.15568403486,-4812.0,True,Male / URM
1490,Male,Other/Multi,5,Sales,Seattle,16.3,7.0,4,0,202972,38565,241537,-0.08784598635413943,-8.784598635413943,221608.87968435328,18637.0,True,Male / URM
1491,Female,Other/Multi,4,Sales,NY,11.5,3.0,3,0,159098,22274,181371,-0.03665067044194892,-3.665067044194892,165037.2217785504,5939.0,True,Female / URM
1492,Male,White,1,Sales,SF,4.4,3.7,3,0,86824,4341,91166,0.04357989732833367,4.357989732833367,83121.48262669159,-3703.0,False,Male / non-URM
1493,Male,White,1,Operations,NY,6.2,4.3,4,0,80651,5646,86296,0.010716500282407893,1.0716500282407893,79791.31815348056,-860.0,False,Male / non-URM
1494,Male,White,2,Finance,NY,4.7,2.8,3,0,119320,9546,128866,0.1156218659086381,11.56218659086381,106291.6885568046,-13028.0,False,Male / non-URM
1495,Male,White,7,Operations,NY,23.8,3.3,5,0,393708,106301,500009,0.10547632724654399,10.547632724654399,354296.1660220772,-39412.0,False,Male / non-URM
1496,Male,White,7,Sales,Remote,24.8,1.0,3,1,324034,74528,398561,0.013803914277113805,1.3803914277113805,319591.79290172335,-4442.0,False,Male / non-URM
1497,Male,White,3,Sales,SF,9.9,5.4,2,0,134983,12148,147131,0.020082496695248864,2.0082496695248864,132299.24281844214,-2684.0,False,Male / non-URM
1498,Male,White,7,Marketing,Seattle,21.4,15.0,3,1,388555,89368,477923,0.009720820727215695,0.9720820727215695,384796.22528843547,-3759.0,False,Male / non-URM
1499,Female,White,1,Engineering,SF,8.5,4.4,3,0,85401,4270,89671,-0.04828999660381328,-4.828999660381328,89626.21066374063,4225.0,False,Female / non-URM
1500,Male,White,7,Operations,Remote,25.4,10.8,3,1,315237,72505,387742,-0.017454731930687473,-1.7454731930687473,320787.6792131588,5551.0,False,Male / non-URM
1501,Male,Asian,2,HR,Remote,11.9,3.0,4,0,93362,9336,102698,0.04972488216196247,4.972488216196247,88833.11774396224,-4529.0,False,Male / non-URM
1502,Male,White,1,Engineering,Remote,1.2,0.6,2,0,75667,2270,77937,0.10745632481140888,10.745632481140888,67957.72422589218,-7709.0,False,Male / non-URM
1503,Female,Hispanic,6,Finance,Remote,17.2,8.6,3,0,245059,49012,294071,0.009847748821988134,0.9847748821988134,242657.56429644546,-2401.0,True,Female / URM
1504,Male,White,3,Operations,NY,11.8,3.4,4,0,135918,17669,153587,0.055311993657056746,5.531199365705675,128604.23837307663,-7314.0,False,Male / non-URM
1505,Male,White,3,Sales,Denver,9.3,2.4,3,0,102406,11265,113671,-0.07010730397079712,-7.010730397079712,109843.05877353852,7437.0,False,Male / non-URM
1506,Male,White,6,Finance,NY,22.5,5.5,4,0,281297,61885,343183,-0.05188867198432767,-5.188867198432767,296278.45031372714,14981.0,False,Male / non-URM
1507,Male,White,3,Engineering,Remote,14.6,0.6,2,0,123848,11146,134994,0.07126243380639252,7.126243380639252,115329.42210518317,-8519.0,False,Male / non-URM
1508,Male,White,6,Engineering,Seattle,16.0,1.8,3,1,306784,61357,368141,0.09865879902736907,9.865879902736907,277962.1957317588,-28822.0,False,Male / non-URM
1509,Female,White,2,Product,Seattle,7.6,2.3,3,0,106196,8496,114692,0.0036962694425870524,0.36962694425870524,105804.19552381404,-392.0,False,Female / non-URM
1510,Male,Asian,1,Sales,Remote,3.6,1.1,3,0,70008,3500,73508,0.01981765824831072,1.981765824831072,68634.26247158002,-1374.0,False,Male / non-URM
1511,Female,White,3,Product,Remote,10.0,2.5,2,0,116318,10469,126786,0.03201773416449072,3.201773416449072,112652.7507941604,-3665.0,False,Female / non-URM
1512,Female,White,5,Finance,Remote,14.9,9.8,5,0,209379,43970,253348,0.007397462820984302,0.7397462820984302,207835.84139830925,-1543.0,False,Female / non-URM
1513,Male,Hispanic,2,Engineering,SF,10.4,6.6,2,0,119916,7195,127111,0.04260964199036188,4.260964199036188,114913.75100029488,-5002.0,True,Male / URM
1514,Male,White,2,Engineering,NY,5.8,4.3,4,0,113090,11309,124399,-0.045895622168750094,-4.589562216875009,118401.28602067044,5311.0,False,Male / non-URM
1515,Male,Asian,6,Marketing,NY,11.5,3.9,4,1,287670,63287,350957,0.04944590560557849,4.944590560557849,273791.83304394403,-13878.0,False,Male / non-URM
1516,Female,White,4,Engineering,Seattle,9.0,4.1,3,0,174176,24385,198561,0.05350489585215534,5.350489585215534,165101.65686499712,-9074.0,False,Female / non-URM
1517,Female,White,4,Operations,Seattle,10.4,3.7,3,0,143877,20143,164020,0.0014349280996412972,0.14349280996412972,143670.69490169807,-206.0,False,Female / non-URM
1518,Male,White,2,Product,NY,6.4,2.3,4,0,122487,12249,134736,0.06765246461573149,6.765246461573149,114474.53966781964,-8012.0,False,Male / non-URM
1519,Female,White,1,Finance,Remote,6.0,3.7,5,0,75408,6787,82195,-0.019092966860254634,-1.9092966860254634,76861.59500796272,1454.0,False,Female / non-URM
1520,Female,Asian,1,Marketing,NY,2.8,1.0,3,0,75177,3759,78936,-0.011814672903211587,-1.1814672903211587,76070.45923627976,893.0,False,Female / non-URM
1521,Female,White,5,Engineering,Denver,12.5,2.0,3,0,185786,31584,217370,0.03608771314655357,3.608771314655357,179200.94259714495,-6585.0,False,Female / non-URM
1522,Male,White,1,Engineering,Remote,3.2,1.2,3,0,72185,3609,75795,0.005655549625075196,0.5655549625075196,71777.90640441157,-407.0,False,Male / non-URM
1523,Male,White,2,Engineering,Denver,5.2,3.1,2,0,89278,5357,94634,0.0015044596569495639,0.15044596569495639,89143.78583595947,-134.0,False,Male / non-URM
1524,Male,Hispanic,7,Finance,Seattle,19.1,8.2,4,1,380444,95111,475555,-0.02600605244458265,-2.600605244458265,390467.6190775042,10024.0,True,Male / URM
1525,Male,Black,3,Marketing,NY,9.0,2.5,3,0,126883,13957,140840,0.007195183076797562,0.7195183076797562,125973.33013080488,-910.0,True,Male / URM
1526,Female,Hispanic,6,Sales,SF,19.7,3.8,2,1,247464,44543,292007,-0.11776915413008382,-11.776915413008382,278393.1354515457,30929.0,True,Female / URM
1527,Female,Asian,3,Engineering,Remote,8.0,3.1,4,0,124542,16190,140732,0.00784894115774648,0.7848941157746481,123568.30341272237,-974.0,False,Female / non-URM
1528,Male,Asian,7,HR,Seattle,19.6,12.1,3,1,359301,82639,441940,0.022260924857679498,2.22609248576795,351390.99608578836,-7910.0,False,Male / non-URM
1529,Female,White,6,Engineering,SF,16.6,4.8,3,1,305669,61134,366803,0.01671978080478631,1.671978080478631,300600.7692434019,-5068.0,False,Female / non-URM
1530,Female,Hispanic,4,Operations,Remote,15.0,2.1,3,0,112199,15708,127907,-0.14044906724146777,-14.044906724146777,129117.5393981622,16919.0,True,Female / URM
1531,Female,White,5,Operations,Denver,15.1,8.9,3,1,178425,30332,208758,0.006481880977922572,0.6481880977922572,177272.21054471526,-1153.0,False,Female / non-URM
1532,Female,White,3,Engineering,Remote,13.1,2.8,4,0,130210,16927,147137,0.027440018652406195,2.7440018652406195,126685.61096106365,-3524.0,False,Female / non-URM
1533,Male,Asian,7,Sales,Seattle,17.6,15.0,3,0,393368,90475,483842,0.04138166441579472,4.138166441579472,377421.9891537083,-15946.0,False,Male / non-URM
1534,Male,White,3,Engineering,Remote,10.4,3.7,4,0,129730,16865,146594,0.02958562687033428,2.958562687033428,125948.07775493298,-3782.0,False,Male / non-URM
1535,Female,White,6,Product,NY,16.6,1.4,3,0,276581,55316,331898,0.019297847647596456,1.9297847647596456,271294.752649685,-5286.0,False,Female / non-URM
1536,Male,White,5,Finance,NY,12.4,5.2,3,1,243549,41403,284953,0.082524893756732,8.2524893756732,224257.1222068547,-19292.0,False,Male / non-URM
1537,Male,White,5,Marketing,Remote,15.3,1.5,4,0,185756,35294,221050,0.050307240651589424,5.030724065158942,176642.29294628245,-9114.0,False,Male / non-URM
1538,Male,Black,3,Operations,Remote,14.8,2.9,2,0,104299,9387,113686,0.018289612196682015,1.8289612196682015,102408.75039558379,-1890.0,True,Male / URM
1539,Male,White,6,Sales,Seattle,15.9,2.2,3,0,280332,56066,336398,0.10029964415920567,10.029964415920567,253578.8882549601,-26753.0,False,Male / non-URM
1540,Male,Black,6,Engineering,SF,17.7,4.7,4,1,324240,71333,395573,0.028181431374280308,2.818143137428031,315230.006249807,-9010.0,True,Male / URM
1541,Male,White,6,Operations,NY,14.7,6.0,3,0,248253,49651,297904,0.0015632013300468373,0.15632013300468373,247865.23373754256,-388.0,False,Male / non-URM
1542,Female,Black,6,Sales,Remote,14.4,10.5,3,1,255400,51080,306480,-0.00012632854695127094,-0.012632854695127094,255432.2663489289,32.0,True,Female / URM
1543,Female,White,2,Engineering,Remote,6.0,1.0,3,0,91953,7356,99309,-0.01975364959587189,-1.9753649595871892,93787.46639308715,1834.0,False,Female / non-URM
1544,Female,Hispanic,7,Sales,NY,19.4,12.9,3,1,387942,89227,477169,-0.05360196033428011,-5.360196033428011,409303.85593080503,21362.0,True,Female / URM
1545,Male,White,6,Marketing,SF,17.0,3.1,2,1,269153,48447,317600,0.038634684969947486,3.8634684969947486,258952.67064436103,-10200.0,False,Male / non-URM
1546,Female,White,2,Operations,Denver,7.4,0.9,3,0,80822,6466,87288,0.016711522903392506,1.6711522903392506,79482.56447207932,-1339.0,False,Female / non-URM
1547,Female,White,7,Engineering,Remote,16.4,10.4,4,0,363608,90902,454510,0.04250976801758277,4.250976801758277,348475.0364602324,-15133.0,False,Female / non-URM
1548,Male,White,4,HR,Seattle,11.4,5.7,4,0,157947,25271,183218,0.033077332389215286,3.3077332389215286,152807.99540710234,-5139.0,False,Male / non-URM
1549,Female,White,3,Product,Austin,11.8,5.3,3,0,129767,14274,144041,0.04417027296179654,4.417027296179654,124159.90132529102,-5607.0,False,Female / non-URM
1550,Female,Asian,2,Engineering,Remote,4.6,2.1,3,0,93289,7463,100752,-0.008583118471829465,-0.8583118471829465,94093.15668834078,804.0,False,Female / non-URM
1551,Female,Hispanic,3,Engineering,NY,9.6,8.0,3,0,147792,16257,164049,0.005242365604965826,0.5242365604965826,147019.24759757525,-773.0,True,Female / URM
1552,Male,Asian,1,Operations,Austin,6.2,2.4,3,0,67682,3384,71066,0.03381931192019749,3.3819311920197492,65431.31416734918,-2251.0,False,Male / non-URM
1553,Female,White,5,Product,Denver,13.5,4.0,3,1,182167,30968,213135,-0.04096765279270187,-4.096765279270187,189784.93339902963,7618.0,False,Female / non-URM
1554,Female,White,5,Sales,Austin,16.4,6.0,4,1,219883,41778,261661,0.04654721004447637,4.654721004447637,209882.61047053602,-10000.0,False,Female / non-URM
1555,Female,Black,5,Engineering,Remote,11.7,3.9,5,0,187757,39429,227186,-0.07008594426924475,-7.008594426924475,201388.22600791923,13631.0,True,Female / URM
